CATEGORY	DATE	TITLE	COUNT
Tech	2023-04-20	@lizlibra1009 I rolled a serious blunt for my girlfriend using flash paper, used in magic shows. ( Google it.) Lighting it, it burned entirely in less than a second, and left a blunts worth of weed, unburnt, in her lap. It didnt even burn her, because her reaction was to open her mouth.	1
Tech	2023-04-20	Thanks google man slaughter	1
Tech	2023-04-20	@blndhairblckhrt Super cute and I'll go so far as to also note I like that he isn't a member of the Apple Phone user's cult ! He is using a Google OS phone....	1
Tech	2023-04-20	@PaulKatz9 @gail_sandler @timxoc Shes more than studied government. For over a decade, shes held progressive summits to get women & ; bipoc into Congress. She even rallied people to encourage Bernie to run in the first place. Pls google Sister Giant. See what MSM doesnt want you to know. She knows her stuff!	1
Tech	2023-04-20	@TeslaAndDoge @the_yogi_bear @engineers_feed He copied it from Google.	1
Tech	2023-04-20	@Timcast @dbongino @BrandonStraka Google, l wonder if they know that their are getting smaller and smaller.	1
Tech	2023-04-20	@DavidWolfe If you look up Magic Mirror Ghost MultiMcMirrorverse Buttfuck Conspiracy on google you will find out why you shouldnt exercise your civic duty to vote McFuck	1
Tech	2023-04-20	@LethalityJane I *know*, I'm an auntie. Why can't these parents google it or something?	1
Tech	2023-04-20	@uriinya When u search fnf gf on google:	1
Tech	2023-04-20	@PinQu33n @Hey_its_Kat323 I knew that was your work the minute I saw it on Google Images lmao	1
Tech	2023-04-20	@elonmusk Hey elon can you actually tell me what your rockets are doing. Google said your building a base on the moon for a 2025 moon landing but you know who trusts google. I'd prefer to hear it from the man	1
Tech	2023-04-20	@DrewPavlou Can you google Australian Aboriginal people? Australia is not even the countries Real name.	1
Tech	2023-04-20	@KhurramShezzy Google kr	1
Tech	2023-04-20	@ulti_stat @manfreed111 @ProudElephantUS Its all over google.	1
Tech	2023-04-20	@Dragona_Joestar see google isn't so bad its been my new go-to after MEGA. MEGA throttles their download and upload speeds to literal KBs idk how they can get away with doing that	1
Tech	2023-04-20	@Rae_209 @Sammerbeek @MontyWalnut @EpochInspired Its not obvious, youve made something up in your mind and convinced yourself its true. Screenshots from google are your only source of proof then, am I right?	1
Tech	2023-04-20	@Incaros @dyingscribe Google Cole McGrath b4 typing homie	1
Tech	2023-04-20	@BK_McCallum All I did was copy & ; paste. Take that up with google.	1
Tech	2023-04-20	@coffeemikeatkin @Google My go to is Cha Cha Cha on Hawthorne	1
Tech	2023-04-20	At OpenAI, you join cult; at Google, cult joins you	4
Tech	2023-04-20	@paul_griffiths LOL !! Deep deep deep google skills	1
Tech	2023-04-20	@sneako How are your so dumb lol. Google dunning kruger	1
Tech	2023-04-20	@themystery101 @noir_et_dore @landon1911 @DailyLoud On the drive but can still have time to tweet. A simple google search?	1
Tech	2023-04-20	@Google Can you please remove @FoxNews from your @YouTubeTV line up or at least stop making me pay for them as a part of my monthly subscription. Or make folks pay separately for their channel. I dont not endorse their lies.	1
Tech	2023-04-20	@media_bargain @KNassre @KariLake @FoxNews My internet is slow. Google lagging.	1
Tech	2023-04-20	@TradersAbacus Google Azov battalion mate Nazi sympathies in Ukraine have been strong for decades, but after coup 2014, western msm stopped writing about it Like Taliban were, nazis became a useful tool for the US in their proxy wars	1
Tech	2023-04-20	"@DrunkRyanPoles @Brandon4Chicago Why do y'all come just wrong without having done a basic Google search? There have been no ""constant"" strikes since 1987 and the last one was in 2019 pre-COVID. And you should also remember that teachers worked over a year without a contract prior to. Fo better."	1
Tech	2023-04-20	@gmail @Google @gmail I've got though an extensive list of all the passwords I believe it could be however as I'm still locked out I'm also worried that the account may be locked. I have a lot of services which I can't convert to a new email without having access to that email.	1
Tech	2023-04-20	@Timcast Pool has 1.5M twitter followers. With over 0 years in the field and a staggering 0 degrees and diplomas beyond grade school, Pool has taken the world by storm with his cursory knowledge skimmed from google and rhetoric overheard from activists yelling in the street	1
Tech	2023-04-20	@OliLondonTV Um. I dont even want to google those terms.	1
Tech	2023-04-20	@KaiCenat @TheNadiaAmine @MikeGNitevision @gilfinator @paramore @xProMvz @EarsXBL @iamKrayzieBone @LEXX_FLAME Syd in sense understood by basis, being action of behavior as so, crazy, on thought of chase when all seeing life ahead, smart on her own & ; she did figure as well to look up on google to keep par, while her choices to impolite on share lesson to no more in trip out to KNOW MORE	1
Tech	2023-04-20	@Yankees_FanNC @KevinOlmsted1 @KeepingItHeel @NickDelahanty Lmao. I mean when you get 13 seconds of playing time a game its kinda hard but you could just look him up on google if you need too know what he can do if he actually played.	1
Tech	2023-04-20	@starkmanjones @JoseAssistant Google translate spotted @JoseAssistant wins this exchange	1
Tech	2023-04-20	@Graham6027 @CharieGolson @POTUS Google just collects opinions. Trump is not a billionaire	1
Tech	2023-04-20	@AfricaT444 @amuse Google is free. The first pyramid built in history, the Step Pyramid of Zesar in Egypt, I knew why you think that Egypt is black because you have no brains.	1
Tech	2023-04-20	@verified Can I get access even though Im using a google voice number? No way Im tying my real number to this.	1
Tech	2023-04-20	@JerasIkehorn Yeah now Google the amount of Disney employees that have been arrested for child pornography and/or sex trafficking. No wonder the world hates Disney right now	1
Tech	2023-04-20	"@IzzzyzzzArt @TheLunarArcher its not even ""easily avoidable"" i could search pinkie pie fanart on google rn and immediately see porn"	1
Tech	2023-04-20	"@GrinCarl @ClownWorld_ they cant they live next to Fred Phelps this is NOT A CHURCH, google ""westboro Baptist church"" -- this church! It belongs to Phelps and known cult member, this is the same set of clowns that show up to our military service ppls funerals and protest with all sorts of awful signs"	1
Tech	2023-04-20	@regatat @ccowboyslikeme @cowboylikehale Great idea! Whoever makes the google drive at the end of tour can send me a DM with the link and I can tweet it out :)	1
Tech	2023-04-20	@ChaoticGood42 @Cpt_RDubya @jonstewart Dont get me wrong, Ill miss the perks. But now its like showing your friends your Google Glasses. The embarrassment outweighs the pros	1
Tech	2023-04-20	@HabeeHappy @AmanuelERI1 Go to google maps n zoom in to Asmara airport, u can see around 60 aircrafts. Secondly Soviet aided derg 143 aircraft in just 1977. So do the math..	1
Tech	2023-04-20	Used GPT 4 to write and Google Bard to format. The latter produced formatting results closer to what I was envisioning.	1
Tech	2023-04-20	@ianbremmer @Havoc_Six Google operation yellow bird. Then tell me that the CCP had no reason to fear this movement on the grounds of NatSec.	1
Tech	2023-04-20	@stacktv Special request to please diversify your ads. I am so over that Google Chrome ad that seems to be the only ad that plays	1
Tech	2023-04-20	@asgari_anne @leftofcenternow @KristanHawkins Whats a google search? Abortions are a charged service that contribute towards the revenue of for-profit and not-for-profit entities.	1
Tech	2023-04-20	Doesnt seem like Google is too happy about the results of Bard, and quite frankly, I wouldnt be too happy with their end product either	1
Tech	2023-04-20	@takemeto_texas @lolabob126 @_diatoma Google is free, dude. Those who want to get educated, do just that. Those who just want to argue are trying to one up another all the time. Its a waste of time. Open your eyes, too. Child labor laws, not testing so we can deny long Covid disability. Its all connected.	1
Tech	2023-04-20	@BowTiedCelt If this is in terms of software its difficult best thing you can do is build your system with flexibility in mind. Dont put yourself into a corner and make it so you can evolve easily. You really shouldnt build software with you dont need, google YAGNI	1
Tech	2023-04-20	Google colab just banned remote UI's because of the heavy use of stable diffusion. I know that many who do not own powerful computers relied on them so this kind of blows. However, there are alternatives and I would like to give a small shoutout for stablehorde which is also	1
Tech	2023-04-20	I hope my work vpn works in China at least. Looks like neither OpenVPN or Google vpn I have will work.	1
Tech	2023-04-20	@elonmusk @cb_doge @NBCUniversal That's why I do not like google. They have an agenda for each and every word or meaning. It is just rediculous.	1
Tech	2023-04-20	"@KahlilAlcala I reco Mendoza Optical. Dun ako nag papagawa since I started using eye glasses. Very affordable and mabait si Doc. You can search on google maps ""Mendoza Optical"""	1
Tech	2023-04-20	@DailyCaller @SenRonJohnson If you ever want to see a great example of someone who only cares about their own opinion and maintaining any power, they think they have, just Google Ron Johnson, and read about his opinions and decision making since hes been in government. It is pathetic and embarrassing.	1
Tech	2023-04-20	"Ask your smart home device to play ""Deeper Shades Radio Network"" and please let me know what happens, and what device you asked .. Google Home, Alexa, Siri etc.. Thank you :)"	1
Tech	2023-04-20	@RealCaloJones Did you read it on Google books before ordering?	1
Tech	2023-04-20	@IdunsDaughter @hoothathuh @MaureenStroud @PlatoonOps @Scary7Dr @sammy44231 @TBD77 @pawley_robert @cbeckj @375NorseLegend @ScooterScience @ryanbeed @f_kyburz @JimeeLiberty @ogilville1 @ptcjoneses @LummHandy @Nicoleg425 @zee_parody @Monstercoyliar @Pouldeau61 @IMudlet @tomsirolimus @doom37455413 @BlaylockMooky @WebGuyTV @TonyBaduy @mcfunny @BurgerLab12 @JKelleyK @provaxtexan @doritmi @richykirsh @GiveABJGoToJail @R_H_Ebright @Florin_Uncovers @nuhope2022 @nopoisonjabs @Kathmarval @SkepticalMutant @Shina20269455 @TackettWendi @WendyOrent @ConsequentialBr @Nockit1 @LouforFreedomL1 @tarsins @ZeetubesII @AspAlaAsnAsnTyr Google is a constitutional monarchy	1
Tech	2023-04-20	"@Lazzy102 @ElonSavedTwit @billmaher U still think intent matters. No. Negligence is the standard. ""Any clear text sent over the Internet on an unauthorized network (eg Discord) is available for anyone to read."" If he merely saved that info in a Google doc, that would've been releasing classified info to the public."	1
Tech	2023-04-20	@SmallcageGG @MistyYo72777051 @LindaRo86022650 @Cabecki68 @melbprieto @wolfStormReigns @KenFormosa1 @tribalreigns @tbrooks2714 @tavibeard @mardea74 @chrisnewleaf @lisabraybrook1 @KrvinMills @MaricelaAlcan10 @CrazyRomanFan @voicefanatic36 @youngjaykay82 @JenMcCreery88 @AKRRFORLIFE @DonnaK39 @Chiku291213 @Americareform @schildress962 @DeloresCrichton @flasis39 @Wagonmaster4 @mpup23 @ken_formosa @Nig_________ @L_DP_Taylor @SChildress22 @formosa_ken @BraybrookLisa @CDashchi K I'll ask Google.	1
Tech	2023-04-20	/p English is still so so hard even though I'm fluent in it almost more than my own language. I have no clue what half of the slang terms people use on socials mean and a lot of times google doesn't know either. makes me feel like a middle aged parent	1
Tech	2023-04-20	@MrSahilBawa Honestly idk, for the ecosystem, stability and update I say google but for the curiosity I want to choose a nothing phone	1
Tech	2023-04-20	#NowPlaying' Gyakie (@Gyakie_) - Waka Waka Listen on FM & ; DAB Radio in the UK | on Alexa Skills | Google Assistant | on Mobile Apps | and Online #AfrobeatRadio #CosoroRadioUK #Cosoro #CosoroRadio	2
Tech	2023-04-20	@lionel_rich1 So they let you back in from parole, huh? Yeah. I'm a masking advocate who has never caught Covid because of breathing only clean air. PACs (Google it), N95/N100.	1
Tech	2023-04-20	@OrphanBoy123 @Vibes123r @LhanceCanones Thanks for the name! To google it is!	1
Tech	2023-04-20	It is important that #india have its own #searchengine, as with google paid searches and use of anglicised Indian languages, a lot of traditional info is being hidden or unavailable in English words, western brand names etc.	2
Tech	2023-04-20	@Climate_Earth20 Frankincense oil on the tongue and raise tongue to upper roof of mouth. Melatonin- transdermal. Wont post links, research be smart with words and outsmart google, go to published papers.	1
Tech	2023-04-20	I be cussing google maps out because dont you think you need to tell me Im at my turn a little quicker than that	1
Tech	2023-04-20	@DustinTrowbrid4 @Lobo999 @Philfought @DC_Draino It is estimated that feral cats have been responsible for the extinction of six endemic bird species and over 70 localised subspecies as well as depleting bird and lizard species. This was from a simple google search. Bald eagles are also not endangered. Try again	1
Tech	2023-04-20	Want your business to rank higher on Google search? Incorporating SEO strategies in marketing is crucial for increased visibility and traffic to your website. Don't miss out on potential customers, optimize your content today! #SEOsuccess #DigitalMarketing #SEO	1
Tech	2023-04-20	@PluiePlume he is more clear that my ex ;( GOOGLE DOCS KNOW THINGS MIMI	1
Tech	2023-04-20	Source Background : Google	1
Tech	2023-04-20	"@Rianbow67 to test the theory of ""it's easily avoidable"" i did a google search and got bombarded with a rarity buttplug 3D model and an anthro apple jack flashing her ass at the camera, definitely not as avoidable as people think"	1
Tech	2023-04-20	google still has kerfoot credited w jts goal and while i think credit should b given to the correct player and jts hard work should be recognized its very funny to me and i think it should stay	1
Tech	2023-04-20	"@shankapodymus @ClownWorld_ this is NOT A CHURCH, google ""west bough Baptist church"" -- this church! It belongs to Fred Phelps and known cult member, this is the same set of clowns that show up to our military service ppls funerals and protest with all sorts of awful signs"	2
Tech	2023-04-20	@KnockedTarsier6 @gmail @Google Message this tech guy @rouz_tech_ on TWITTER he recently reviewed my account. He's real and legit.	1
Tech	2023-04-20	"@PluiePlume google doc acting like yoongi from his previous live- ""just get married"" like-"	1
Tech	2023-04-20	@ecomwithbrook Google	1
Tech	2023-04-20	@SauceSenator @blazeymaisy @deazasvo @KatyMontgomerie @MrMennoTweets Google is free	1
Tech	2023-04-20	@PluiePlume Google doc is just like me	1
Tech	2023-04-20	@bettancourtjea1 @CharieGolson @POTUS So google is lying about his net worth?	1
Tech	2023-04-20	@WastedProlly @tragicbirdapp Lol unseasoned Chicken and unedited google doc tho	1
Tech	2023-04-20	@Euphemismic @GotYourNoose @juan_dla_mancha @zaelefty No, binary literally means consists of two. Literally google binary	1
Tech	2023-04-20	Lol who would use the Google vpn	1
Tech	2023-04-20	@EdKrassen A simple google search She has advocated for the Detroit charter school system, former member of the board of the Foundation for Excellence in Education/served as chair of the board of the Alliance for School Choice & ;the Acton Institute & ;headed the All Children Matter PAC.	1
Tech	2023-04-20	"@MikeMed173334 @ClownWorld_ this is NOT A CHURCH, google ""west bough Baptist church"" -- this church! It belongs to Fred Phelps and known cult member, this is the same set of clowns that show up to our military service ppls funerals and protest with all sorts of awful signs"	1
Tech	2023-04-20	@man_ditch Haven't, will google	1
Tech	2023-04-20	@NixCarbo i just use google translate :33	1
Tech	2023-04-20	@84_stock Google: Voodoo Donuts	1
Tech	2023-04-20	@Defenestrate123 @BelleofBelkelly Right? Not just that but who one earth says they didnt google him or his family, she didnt know anything about them? Tbf that was likely the worst lie of all because it began all of this.	1
Tech	2023-04-20	DeVante wasnt home today and I was trying to figure out why my nespresso wasnt working. I had to google it to figure out it needed water, HAHA. DeVante always fills it up for me. ( & ; he doesnt even drink coffee )	1
Tech	2023-04-20	lmao bruh they had my order but outta everything else the blacks comin in by the dozen losses cuz they sold out i had to google the til tok video	1
Tech	2023-04-20	@Jade_Cargill I don't want to google it. But, who is Jade Cargill and why are they randomly on my news feed crying they will quit over a stupid checkmark. Do you need a go fund me to afford $8? I'm confused here	1
Tech	2023-04-20	"@cb_doge @NBCUniversal Basically the internet - before Windows, Google and ""social media""."	1
Tech	2023-04-20	@HederaStaking @hedera Nice #GoogleCloud #Hedera collab will supercharge mainstream interest $hbar Hedera ecosystem No.1 Real Utility in Play #HBAR is Not Like the Others We confirmed SpaceX & ; Google Cloud collaboration b4 Big links get less tenuous Solid Use @Freki_OG @ShrekBrit007	2
Tech	2023-04-20	@pinameou Google translate for the W	1
Tech	2023-04-20	@DailyCaller @SenRonJohnson Thats because Ron Johnson is a quack that doesnt even follow his own promises and commitment. If you dont believe me, just google Ron Johnsons commitment to only serve two terms. Once he got the taste of power, he wasnt going to give that up for anything.	1
Tech	2023-04-20	@LocalBateman I put it on the google search and went directly to the x-named site	1
Tech	2023-04-20	It wasnt even hard to come by it just took a google or youtube search to find undesirable shit on my searches	1
Tech	2023-04-20	OOMFS WHAT R SOME GOOD FREE DRAWING APPS IM SICK OF GOOGLE CANVAS	1
Tech	2023-04-20	(if anyone doesnt know about margays im now casting a spell thjat makes you google margay and learn about margays)	1
Tech	2023-04-20	@horrifichymns I was an mlp fan when i was younger and idk if safe search just didnt know to censor mlp content or if safe search was off but either way nsfw mlp content was so easy to find that i could just google my favorite character and scroll long enough and find content.	1
Tech	2023-04-20	@PanagiotouDylan @JakeToster Nice Google image mate	1
Tech	2023-04-20	@DailyLoud Its wild that the only thing most people know here is that Africa is a continent and not a nation. It looks like everything else yall picked up was from whatever you saw in Coming to America. Dont let your fear of the unknown cloud your judgement in a world with google.	1
Tech	2023-04-20	Has anyone else found themselves on google streetview? Bc I'll never get over the fact that 14-year-old 2009 me is there biking home from school on that bike that got stolen from me last year	1
Tech	2023-04-20	@ESC4P3 @GF46949252 @mirnadham @TrollFootball I will answer you with what Pip G said and it will show you how big of a club city said. Pip said he had 3 idols one of them is Julia roberts and when she visited Manchester City was dominating EPL yet she visited United instead of city and he felt like shit and a fail. Google it	1
Tech	2023-04-20	@NephTalks @mattycenzo @84stillcounting @divers @kirawontmiss google the word irony real quick for me and you'll learn a word today champ	1
Tech	2023-04-20	Im BEGGING you people to google the difference between Latin and Latino and know that Spaniard isnt either	1
Tech	2023-04-20	@smiless4gogy @RuiIsInHell obviously i could be entirely wrong so i dont mean to argue with that at all, but when i google the last word in their tweet and argentina a lot of info comes up, specifically saying that word translates to the f slur. but again pls correct me if thats not true :)) < ;3	2
Tech	2023-04-20	@PerSources Of you had to Google nic Claxton that proves everyone's point that you don't know SHIT about basketball lol. Thanks for the confirmation	1
Tech	2023-04-20	@_serotoninsugar @acidlure There is one for sims I dont quite remember what its called but just type it in google and something will pop up. I use one myself, sims get tipsy then drunk however the buff lasts 24h	1
Tech	2023-04-20	I hate the new Google search results UX with a passion.	1
Tech	2023-04-20	@HouseGOP Why are you citing Breitbart? Post the bill here for all to read. I already tried to Google it, still can't find the bill.	3
Tech	2023-04-20	@PluiePlume Google docs is me replacing the word affection for love with those two KAKQSKSN	1
Tech	2023-04-20	@Russian_Rocket @KxngDolphin @realDawsonHunt @ClownWorld_ IM FUCKING DYING THIS IS A RANDOM PIC ON GOOGLE LMFAOAOOAOA	1
Tech	2023-04-20	@Sabrina33338607 @GreeneAhsan @Bankroll__Quest @robhardyjr @TravelKing711 @drboycewatkins1 Yea because theyre hand picked puppets. You need to read a book called confessions of an economic hit man that book is literal proof of puppet leaders put into place to undermine a specific population. Also google this thing called cointelpro	1
Tech	2023-04-20	Would be good if all of the Big Tech companies (Microsoft, Google, Amazon, Meta, etc.) could be persuaded to sign a pledge NOT to interfere in the 2024 elections. @SpeakerMcCarthy - can you take this on?	49
Tech	2023-04-20	@TaMaraPhoto3 Google lens brings them up as Peter Fox Victorian?	1
Tech	2023-04-20	"@wpaylor @Google I'm 6'5"" , 240lbs, and look like a cowboy. Unless someone feels up for a challenge people pretty much leave me alone"	1
Tech	2023-04-20	bro I (sometimes) love interacting with gen x/boomers in technology based working spaces bc even when Im under qualified I can quite literally just bs and google whatever I need and they think Im a fucking genius.	1
Tech	2023-04-20	@cmhrose @LynnAAR (and I have used The Old Reader to subscribe to blogs ever since Google ended the Google reader. RIP)	1
Tech	2023-04-20	@ZipZappity This looks like some Google docs shit	1
Tech	2023-04-20	@SalKingRichard I used to google Tom Welling nudes and got almost got caught lmbo. Whew. 2004-2005 was the mf timeeeee	1
Tech	2023-04-20	"@OwenBenjamin 70% of men on this planet are not circumcised. Americans say uncut dicks are ugly & ; unhealthy, he won't keep it clean, he nasty. But how do 2.8 billion men escape the perils of having a foreskin? Think before you cut, google ""foreskin care."" When you know better, you do better."	1
Tech	2023-04-20	GOOGLE HOW NOT TO BE DEPRESSED	1
Tech	2023-04-20	@TrevAHall There is a mention of $EMO at the very end of the article, but it doesn't make much sense (at least Google translated version)	1
Tech	2023-04-20	@hodgetwins Wow maybe she should use a little something called google ,you giant massive Karen but the world has gone nuts so Im shocked that hasnt gone swinging upside down as well	1
Tech	2023-04-20	I need time in multiple countries visible in Chrome - preferably where the bookmark bar is. Any extensions as such, Google is not helping @GoogleChromeDev @googlechrome	1
Tech	2023-04-20	I have decided to make a google doc instead about portraits breaking because making an infograph is outside my skillset	1
Tech	2023-04-20	@SudhDesiHarshad @DaniaPeriodista @NRA @VivekGRamaswamy @donlemon 1. I just said I enjoy insulting you why would I leave, idiot? 2. Maybe you google the term projecting, then ask someone else to explain what those word mean.	1
Tech	2023-04-20	@primalpoly @icreatelife This reminds me when people discovered that google scrapes the whole web. Now we got robots.txt but few use it.	1
Tech	2023-04-20	@LangmanVince Did you really google a picture that looks to be stolen out of someones camera to protect a qanon lunatic? Must feel weird googling for shirtless pics then saving them to ur computer. People are very strange.	1
Tech	2023-04-20	And my head's hit the pillow and there's a big wave of anxiety. I'm sick of it. It's upset me now. Maybe it's something physical to do with lying down? Google won't recognise the question. Because I'm not worried about falling asleep. No ideas so I'll have some gaviscon	1
Tech	2023-04-20	@nathanbenaich 2041 What's Google?	1
Tech	2023-04-20	@miriamreyest Google doc on its way to assassinate me	1
Tech	2023-04-20	Will Google Deep Mind build an LLM as good, or better, than #ChatGPT ?	1
Tech	2023-04-20	#PlayingNow in the Treehouse: Robin Hood by Anson Seabra just ask your Google or Amazon smart speaker to play Treehouse Radio on #TuneIn #THRadio	1
Tech	2023-04-20	"@hippoBram @Hecterian @FormulaRacer420 @apokerplayer @Nature_and_Race By that logic, every socialism is a form of communism. Because they share some concepts. Again, you're bringing ""knife to a gunfight"". Stop throwing Google/Quora/Wiki searches to the person who actually researched the subject."	1
Tech	2023-04-20	@gmail @Google I could hopefully use to help prove the account is mine however I'd obviously need to go though DM's or email as even just in this thread It's become full of bot accounts trying to pray on people in their time of need which is horrible imo. Please help @gmail	1
Tech	2023-04-20	@tombivinshotma1 @tylerbowyer No, because Republicans block them... A quick Google search would have told you that.	1
Tech	2023-04-20	The only thing I'll add to this thread is that this information was not hard to find. I dug these articles up in 5 minutes of searching Google and the California Digital Newspaper Collection. History is rarely hidden or forgotten, but usually intentionally erased.	6
Tech	2023-04-20	@BretBuchin @GeorgiasGiant @bereaveddad2021 @schotts @grailbh @maino_joe @MacFarlaneNews @CBSNews you wont even share the full article, and youre using a user generated graph as a source. Hell, your article picture doesnt even show a headline to references off of and a url that only shows its a google search. Youre not a substantive person.	1
Tech	2023-04-20	@_harleyy4 I already told you the meaning naw Strobogrammatic is actually a word, you can look it up on google	1
